,Unnamed: 0,ID,title,product_type,macro_category,prices,quantities,unit_of_measure,score,total_annual_revenues
4049,4049.0,1.5937702340922724e+18,Hot-selling High-Purity R1234YF Refrigerant 800g Net Weight Hydrocarbon & Derivatives,Hydrocarbon & Derivatives,Chemicals,45.0,100.0,pieces,,40.0
4050,4050.0,1.5937702340922724e+18,Hot-selling High-Purity R1234YF Refrigerant 800g Net Weight Hydrocarbon & Derivatives,Hydrocarbon & Derivatives,Chemicals,40.0,500.0,pieces,,40.0
4051,4051.0,-2.7510695283277656e+16,Fire Extinguisher agent FK5112,Hydrocarbon & Derivatives,Chemicals,,,,,
4052,4052.0,-1.2698275137794967e+18,High Purity Refrigerant R1270 Propylene Refrigerant Gas Propene R1270,Hydrocarbon & Derivatives,Chemicals,,8.0,tons,5.0,600000.0
4053,4053.0,-1.2698275137794967e+18,High Purity Refrigerant R1270 Propylene Refrigerant Gas Propene R1270,Hydrocarbon & Derivatives,,,80.0,tons,5.0,600000.0
4054,4054.0,-1.2698275137794967e+18,High Purity Refrigerant R1270 Propylene Refrigerant Gas Propene R1270,Hydrocarbon & Derivatives,,,200.0,tons,5.0,600000.0
4055,4055.0,-7.240956829123118e+18,Newest HFO Refrigerant Gas R600A Isobutan Propane Refrigerant Hydrocarbon & Derivatives Type,Hydrocarbon & Derivatives,Chemicals,,,,5.0,3300000.0
4056,4056.0,-3.7478235251720243e+18,r600a refrigerant n-butane refrigerant gas r600a 99.9% purity in hydrocarbon & derivatives wiht good price,Hydrocarbon & Derivatives,Chemicals,40.0,100.0,pieces,5.0,3300000.0
4057,4057.0,-3.7478235251720243e+18,r600a refrigerant n-butane refrigerant gas r600a 99.9% purity in hydrocarbon & derivatives wiht good price,Hydrocarbon & Derivatives,Chemicals,39.0,500.0,pieces,5.0,3300000.0
4058,4058.0,-1.1870076470811743e+18,99.9% High Purity Propane Refrigerant Gas R290 Price,Hydrocarbon & Derivatives,Chemicals,2.0,1360.0,kilograms,,
4059,4059.0,-1.1870076470811743e+18,99.9% High Purity Propane Refrigerant Gas R290 Price,Hydrocarbon & Derivatives,Chemicals,1.0,13000.0,kilograms,,
4060,4060.0,-1.9048397078760512e+18,directly supply R290 disposable cylinder fluorine refrigerant gas,Hydrocarbon & Derivatives,Chemicals,20.0,300.0,pieces,5.0,3300000.0
4061,4061.0,-1.9048397078760512e+18,directly supply R290 disposable cylinder fluorine refrigerant gas,Hydrocarbon & Derivatives,Chemicals,18.0,600.0,pieces,5.0,3300000.0
4062,4062.0,-1.9048397078760512e+18,directly supply R290 disposable cylinder fluorine refrigerant gas,Hydrocarbon & Derivatives,Chemicals,15.0,900.0,pieces,5.0,3300000.0
4063,4063.0,-1.9048397078760512e+18,directly supply R290 disposable cylinder fluorine refrigerant gas,Hydrocarbon & Derivatives,Chemicals,10.0,1150.0,pieces,5.0,3300000.0
4064,4064.0,4.8163413186985395e+17,Hydrocarbon Propane iso Butane N-Butane isobutane Refrigerant R600 R600A R290,Hydrocarbon & Derivatives,Chemicals,,,,5.0,3300000.0
4065,4065.0,9.080461530774575e+18,high purity 1L cylinder pack R290 PROPANE MAPPGAS,Hydrocarbon & Derivatives,Chemicals,20.0,300.0,pieces,5.0,3300000.0
4066,4066.0,9.080461530774575e+18,high purity 1L cylinder pack R290 PROPANE MAPPGAS,Hydrocarbon & Derivatives,Chemicals,18.0,600.0,pieces,5.0,3300000.0
4067,4067.0,9.080461530774575e+18,high purity 1L cylinder pack R290 PROPANE MAPPGAS,Hydrocarbon & Derivatives,Chemicals,15.0,900.0,pieces,5.0,3300000.0
4068,4068.0,9.080461530774575e+18,high purity 1L cylinder pack R290 PROPANE MAPPGAS,Hydrocarbon & Derivatives,Chemicals,10.0,1150.0,pieces,5.0,3300000.0
4069,4069.0,-8.088347429484186e+17,Mixture Of Hydrocarbons Mapp Gas For Sale,Hydrocarbon & Derivatives,Chemicals,,,,5.0,80000.0
4070,4070.0,6.509933209026229e+18,Excellent Quality r290 refrigerant ac replacement gas for Sale 99.9% r290 coolant for refrigeration with Good Price,Hydrocarbon & Derivatives,Chemicals,,,,5.0,80000.0
4071,4071.0,7.126307736325429e+18,China High Purity Fire Fighting Fk5112 for Wholesale,Hydrocarbon & Derivatives,Chemicals,,,,,
4072,4072.0,4.0907966673117143e+18,Trichloroethylene/TCE CAS 79-01-6 substitute for gasoline,Hydrocarbon & Derivatives,Chemicals,,1.0,tons,4.8,1300000.0
4073,4073.0,4.0907966673117143e+18,Trichloroethylene/TCE CAS 79-01-6 substitute for gasoline,Hydrocarbon & Derivatives,,,23.0,tons,4.8,1300000.0
4074,4074.0,-1.3846282522000602e+18,Refrigerant Gas R600a R600 99.9% High Purity In Hydrocarbon & Derivatives,Hydrocarbon & Derivatives,Chemicals,,,,5.0,3300000.0
4075,4075.0,8.470074935957788e+18,14 oz /16 oz Mixture of Hydrocarbons Welding Torch Mapp Gas Or Propane For Sale with Good Quality,Hydrocarbon & Derivatives,Chemicals,,,,5.0,80000.0
4076,4076.0,-5.30491919930267e+17,China factory supply Trichloroethylene/TCE CAS 79-01-6 for dry cleaning agent,Hydrocarbon & Derivatives,Chemicals,,1.0,tons,4.8,1300000.0
4077,4077.0,-5.30491919930267e+17,China factory supply Trichloroethylene/TCE CAS 79-01-6 for dry cleaning agent,Hydrocarbon & Derivatives,,,23.0,tons,4.8,1300000.0
4078,4078.0,7.478572096101678e+18,Tetrachloroethylene Cas 127-18-4 Dry cleaning agent Perchloroethylene,Hydrocarbon & Derivatives,Chemicals,,20.0,tons,4.8,1300000.0
4079,4079.0,7.478572096101678e+18,Tetrachloroethylene Cas 127-18-4 Dry cleaning agent Perchloroethylene,Hydrocarbon & Derivatives,,980.0,100.0,tons,4.8,1300000.0
4080,4080.0,8.850005639472936e+18,Hot sale Refrigerant Gas R600a R600 600 600a 99.9% High Purity in Air Condition,Hydrocarbon & Derivatives,Chemicals,,,,5.0,3300000.0
4081,4081.0,2.5971566960069135e+18,Chemical solvent high purity 99.9%min TCE Trichloroethylene industry grade,Hydrocarbon & Derivatives,Chemicals,980.0,16.0,tons,,1000.0
4082,4082.0,2.5971566960069135e+18,Chemical solvent high purity 99.9%min TCE Trichloroethylene industry grade,Hydrocarbon & Derivatives,Chemicals,950.0,32.0,tons,,1000.0
4083,4083.0,2.5971566960069135e+18,Chemical solvent high purity 99.9%min TCE Trichloroethylene industry grade,Hydrocarbon & Derivatives,Chemicals,920.0,48.0,tons,,1000.0
4084,4084.0,-3.674197333825332e+18,Hot Sale Refrigerant Gas cylinder price R600a R600 600 600a 99.9% High Purity in Air Conditioner,Hydrocarbon & Derivatives,Chemicals,,,,5.0,3300000.0
4085,4085.0,-8.997144478938426e+17,r600a refrigerant n-butane refrigerant gas r600a r600 600 600a 99.9% purity in hydrocarbon & derivatives,Hydrocarbon & Derivatives,Chemicals,,,,5.0,3300000.0
4086,4086.0,-2.198208744657871e+18,Fire Extinguishing Agent And Solvent Fk5112 environmentally friendly,Hydrocarbon & Derivatives,Chemicals,,,,5.0,80000.0
4087,4087.0,-6.755121809925851e+18,cylinder price R600a R600 99.9% High Purity in Air Conditioning Hot sale Refrigerant Gas,Hydrocarbon & Derivatives,Chemicals,,,,5.0,3300000.0
4088,4088.0,4.024770884663927e+18,Manufacture supplier n-butane refrigerant gas r600a r600 600 600a 99.9% purity in hydrocarbon & derivatives air conditioner,Hydrocarbon & Derivatives,Chemicals,,,,5.0,3300000.0
4089,4089.0,6.468605194173626e+18,Hot Sale TCE High Purity Factory Direct Supply Trichloroethylene CAS 79-01-6 TCE,Hydrocarbon & Derivatives,Chemicals,880.0,20.0,tons,4.8,1300000.0
4090,4090.0,6.468605194173626e+18,Hot Sale TCE High Purity Factory Direct Supply Trichloroethylene CAS 79-01-6 TCE,Hydrocarbon & Derivatives,Chemicals,870.0,100.0,tons,4.8,1300000.0
4091,4091.0,6.63696636827919e+18,Hot Sale High Quality Refrigerant Gas cylinder price R600a R600 600 600a 99.9% High Purity Air Conditioner,Hydrocarbon & Derivatives,Chemicals,,,,5.0,3300000.0
4092,4092.0,-5.7294067231385197e+17,Refrigerant Gas Mapp Gas Refill 453.6g Portable Mapp Gas (map/pro) With Good Price,Hydrocarbon & Derivatives,Chemicals,,,,5.0,80000.0
4093,4093.0,-3.004576062393468e+18,R600 r600a refrigerant gas sale price in hydrocarbon and derivatives,Hydrocarbon & Derivatives,Chemicals,,,,5.0,3300000.0
4094,4094.0,-7.916010325417226e+18,mapp gas with high quality in hydrocarbon and derivatives,Hydrocarbon & Derivatives,Chemicals,,,,5.0,3300000.0
4095,4095.0,3.48546799864328e+18,high purity welding use r290 map gas propane,Hydrocarbon & Derivatives,Chemicals,20.0,300.0,pieces,5.0,3300000.0
4096,4096.0,3.48546799864328e+18,high purity welding use r290 map gas propane,Hydrocarbon & Derivatives,Chemicals,18.0,600.0,pieces,5.0,3300000.0
4097,4097.0,3.48546799864328e+18,high purity welding use r290 map gas propane,Hydrocarbon & Derivatives,Chemicals,15.0,900.0,pieces,5.0,3300000.0
4098,4098.0,3.48546799864328e+18,high purity welding use r290 map gas propane,Hydrocarbon & Derivatives,Chemicals,10.0,1150.0,pieces,5.0,3300000.0
4099,4099.0,-7.982158449721426e+18,Best price for Refillable steel cylinder mapps gas welding use,Hydrocarbon & Derivatives,Chemicals,20.0,300.0,pieces,5.0,3300000.0
4100,4100.0,-7.982158449721426e+18,Best price for Refillable steel cylinder mapps gas welding use,Hydrocarbon & Derivatives,Chemicals,18.0,600.0,pieces,5.0,3300000.0
4101,4101.0,-7.982158449721426e+18,Best price for Refillable steel cylinder mapps gas welding use,Hydrocarbon & Derivatives,Chemicals,15.0,900.0,pieces,5.0,3300000.0
4102,4102.0,-7.982158449721426e+18,Best price for Refillable steel cylinder mapps gas welding use,Hydrocarbon & Derivatives,Chemicals,10.0,1150.0,pieces,5.0,3300000.0
4103,4103.0,2.812438805891199e+18,Excellent solvent Trichloroethylene/TCE CAS 79-01-6 for coating and ruber,Hydrocarbon & Derivatives,Chemicals,,1.0,tons,4.8,1300000.0
4104,4104.0,2.812438805891199e+18,Excellent solvent Trichloroethylene/TCE CAS 79-01-6 for coating and ruber,Hydrocarbon & Derivatives,,,23.0,tons,4.8,1300000.0
4105,4105.0,7.210614080578199e+18,Chemical solvent Tetrachloroethylene cleaning Perchloroethylene,Hydrocarbon & Derivatives,Chemicals,600.0,24.0,tons,4.8,1300000.0
4106,4106.0,7.210614080578199e+18,Chemical solvent Tetrachloroethylene cleaning Perchloroethylene,Hydrocarbon & Derivatives,Chemicals,580.0,30.0,tons,4.8,1300000.0
4107,4107.0,3.5153494898558075e+18,Dry cleaning agent 127-18-4 99% PCE Perchloroethylene c2cl4 Cleaning solvent Tetrachoroethylene,Hydrocarbon & Derivatives,Chemicals,980.0,20.0,tons,4.8,1300000.0
4108,4108.0,3.5153494898558075e+18,Dry cleaning agent 127-18-4 99% PCE Perchloroethylene c2cl4 Cleaning solvent Tetrachoroethylene,Hydrocarbon & Derivatives,Chemicals,975.0,100.0,tons,4.8,1300000.0
4109,4109.0,-6.638240965618912e+18,Best price R1270 Propylene cooling system refrigerant gas,Hydrocarbon & Derivatives,Chemicals,20.0,300.0,pieces,5.0,3300000.0
4110,4110.0,-6.638240965618912e+18,Best price R1270 Propylene cooling system refrigerant gas,Hydrocarbon & Derivatives,Chemicals,18.0,600.0,pieces,5.0,3300000.0
4111,4111.0,-6.638240965618912e+18,Best price R1270 Propylene cooling system refrigerant gas,Hydrocarbon & Derivatives,Chemicals,15.0,900.0,pieces,5.0,3300000.0
4112,4112.0,-6.638240965618912e+18,Best price R1270 Propylene cooling system refrigerant gas,Hydrocarbon & Derivatives,Chemicals,10.0,1150.0,pieces,5.0,3300000.0
4113,4113.0,8.814659689417894e+18,SHINGCHEM Refrigerant Gas R600a In Small Can Gas 420g Hydrocarbon Refrigerant Isobutane C4H10,Hydrocarbon & Derivatives,Chemicals,1.65,7500.0,cartons,5.0,600000.0
4114,4114.0,8.814659689417894e+18,SHINGCHEM Refrigerant Gas R600a In Small Can Gas 420g Hydrocarbon Refrigerant Isobutane C4H10,Hydrocarbon & Derivatives,Chemicals,1.6,15600.0,cartons,5.0,600000.0
4115,4115.0,7.535782934991661e+18,Refrigerant Gas R600a R600 600 600a 99.9% Purity Car Air Conditioner in Hydrocarbon & Derivatives,Hydrocarbon & Derivatives,Chemicals,,,,5.0,3300000.0
4116,4116.0,-5.071043841014806e+18,127-18-4 99% PCE c2cl4 Cleaning solvent Tetrachoroethylene,Hydrocarbon & Derivatives,Chemicals,680.0,24.0,tons,4.8,1300000.0
4117,4117.0,-5.071043841014806e+18,127-18-4 99% PCE c2cl4 Cleaning solvent Tetrachoroethylene,Hydrocarbon & Derivatives,Chemicals,670.0,100.0,tons,4.8,1300000.0
4118,4118.0,1.37581008627326e+18,Utranee R141B 250kg high purity Automobile AC Refrigerant gas Wholesale Automotive,Hydrocarbon & Derivatives,Chemicals,,,,,40.0
4119,4119.0,-5.967659632034687e+18,hot selling tetrachloroethylene liquid price,Hydrocarbon & Derivatives,Chemicals,,20.0,tons,5.0,40000.0
4120,4120.0,-5.967659632034687e+18,hot selling tetrachloroethylene liquid price,Hydrocarbon & Derivatives,,850.0,80.0,tons,5.0,40000.0
4121,4121.0,-5.967659632034687e+18,hot selling tetrachloroethylene liquid price,Hydrocarbon & Derivatives,,750.0,200.0,tons,5.0,40000.0
4122,4122.0,-8.923726426134753e+17,High Purity 99.9% Fk-5-1-12 Fire Extinguishant Refrigerant Gas R134a 22.7kg Fk5112,Hydrocarbon & Derivatives,Chemicals,20.0,1.0,pieces,5.0,600000.0
4123,4123.0,-5.105882735726631e+18,Refrigerant Gas cylinder price R600a R600 600 600a 99.9% High Purity in Air Conditioner,Hydrocarbon & Derivatives,Chemicals,,,,5.0,3300000.0
4124,4124.0,-3.118313525533914e+18,High Purity solvent Trichloroethylene TCE,Hydrocarbon & Derivatives,Chemicals,,,,,1000.0
4125,4125.0,3.687873450421507e+18,Perchloroethylene CAS 127-18-4 Solvent for dry cleaning use,Hydrocarbon & Derivatives,Chemicals,605.0,20.0,tons,4.8,1300000.0
4126,4126.0,3.687873450421507e+18,Perchloroethylene CAS 127-18-4 Solvent for dry cleaning use,Hydrocarbon & Derivatives,Chemicals,595.0,100.0,tons,4.8,1300000.0
4127,4127.0,-9.062039586286118e+18,r600a 99.9% high purity refrigerant in hydrocarbon & derivatives,Hydrocarbon & Derivatives,Chemicals,,,,5.0,3300000.0
4128,4128.0,-6.992437155371287e+18,trichloroethylene CAS:79-01-6 Purity:99.00% Industrial Grade,Hydrocarbon & Derivatives,Chemicals,,,,,70000.0
4129,4129.0,4.267909003726883e+17,R290 disposable cylinder fluorine refrigerant gas,Hydrocarbon & Derivatives,Chemicals,20.0,300.0,pieces,5.0,3300000.0
4130,4130.0,4.267909003726883e+17,R290 disposable cylinder fluorine refrigerant gas,Hydrocarbon & Derivatives,Chemicals,18.0,600.0,pieces,5.0,3300000.0
4131,4131.0,4.267909003726883e+17,R290 disposable cylinder fluorine refrigerant gas,Hydrocarbon & Derivatives,Chemicals,15.0,900.0,pieces,5.0,3300000.0
4132,4132.0,4.267909003726883e+17,R290 disposable cylinder fluorine refrigerant gas,Hydrocarbon & Derivatives,Chemicals,10.0,1150.0,pieces,5.0,3300000.0
4133,4133.0,-8.088347429484186e+17,Mixture Of Hydrocarbons Mapp Gas For Sale,Hydrocarbon & Derivatives,Chemicals,,,,5.0,80000.0
4134,4134.0,-4.454203691090781e+18,99.9% Purity Perchloroethylene/ PCE/ Tetrachloroethene For Dry Cleaning,Hydrocarbon & Derivatives,Chemicals,,,,5.0,320000.0
4135,4135.0,3.201315399979581e+18,low odor D60 dearomatized hydrocarbon fluid suitable for Aerosols & Blanket Wash,Hydrocarbon & Derivatives,Chemicals,85.0,1.0,cases,4.8,110000.0
4136,4136.0,3.201315399979581e+18,low odor D60 dearomatized hydrocarbon fluid suitable for Aerosols & Blanket Wash,Hydrocarbon & Derivatives,Chemicals,70.0,100.0,cases,4.8,110000.0
4137,4137.0,3.201315399979581e+18,low odor D60 dearomatized hydrocarbon fluid suitable for Aerosols & Blanket Wash,Hydrocarbon & Derivatives,Chemicals,65.0,500.0,cases,4.8,110000.0
4138,4138.0,3.201315399979581e+18,low odor D60 dearomatized hydrocarbon fluid suitable for Aerosols & Blanket Wash,Hydrocarbon & Derivatives,Chemicals,60.0,1000.0,cases,4.8,110000.0
4139,4139.0,-4.853223618883376e+18,Dry cleaning agent CAS 127-18-4 PCE Perchloroethylene,Hydrocarbon & Derivatives,Chemicals,870.0,20.0,metric,5.0,40000.0
4140,4140.0,-4.853223618883376e+18,Dry cleaning agent CAS 127-18-4 PCE Perchloroethylene,Hydrocarbon & Derivatives,Chemicals,800.0,50.0,metric,5.0,40000.0
4141,4141.0,-4.853223618883376e+18,Dry cleaning agent CAS 127-18-4 PCE Perchloroethylene,Hydrocarbon & Derivatives,Chemicals,710.0,200.0,metric,5.0,40000.0
4142,4142.0,-1.280374380438902e+18,Good Quality Best Price Industrial Grade Solvent CAS 78-78-4 2-Methylbutane Iso-pentane,Hydrocarbon & Derivatives,Chemicals,,10.0,metric,,1000.0
4143,4143.0,-1.280374380438902e+18,Good Quality Best Price Industrial Grade Solvent CAS 78-78-4 2-Methylbutane Iso-pentane,Hydrocarbon & Derivatives,,,100.0,metric,,1000.0
4144,4144.0,3.7914308029493417e+18,industrial grade Trichloroethylene / TCE for cleaning,Hydrocarbon & Derivatives,Chemicals,890.0,22.0,tons,4.8,1300000.0
4145,4145.0,3.7914308029493417e+18,industrial grade Trichloroethylene / TCE for cleaning,Hydrocarbon & Derivatives,Chemicals,880.0,30.0,tons,4.8,1300000.0
4146,4146.0,-8.619783910559566e+18,Factory Supply germall 115 Imidazolidinyl urea 99% bulk imidazolidinyl urea powder,Nitrogen Fertilizer,Chemicals,"['$5.00/kilogram', '']",,,4.7,160000.0
4147,4147.0,2.4380823231995453e+18,QINGDAO HIBONG High Quality Nitrogen Fertilizer Bulk Ammonium Sulphate Granular with Competitive Price for Agriculture Use,Nitrogen Fertilizer,Chemicals,"['$600.00/ton', '']",,,4.8,10203125.0
4148,4148.0,6.689757769681359e+18,High Quality Urea Fertilizer Factory Price Agricultural Top Wholesale Bulk 50kg Per Bag for Plant Growth Organic Fertilizer,Nitrogen Fertilizer,Chemicals,"['$695.00/metric ton', '']",,,,290000.0
4149,4149.0,-6.571360267839659e+18,Fertilizers Agricultural White Fine Powder Nitrogen Fertilizer NPK Fertilizer 20-20-20 Growth Manure,Nitrogen Fertilizer,Chemicals,2.1,500.0,kilograms,5.0,8000.0
4150,4150.0,-6.571360267839659e+18,Fertilizers Agricultural White Fine Powder Nitrogen Fertilizer NPK Fertilizer 20-20-20 Growth Manure,Nitrogen Fertilizer,Chemicals,2.04,1000.0,kilograms,5.0,8000.0
4151,4151.0,2.0594167352818406e+17,"Nitrate Fertilizer Ammonium sulfate feertilizer , ammonium laureth sulfate",Nitrogen Fertilizer,Chemicals,,,,5.0,70000.0
4152,4152.0,6.575947337911499e+18,Chinese Manufacturer Nitrogen Fertilizer Urea N46% Min Prilled or Granular with best price,Nitrogen Fertilizer,Chemicals,"['$2,000.00/metric ton', '']",,,4.6,20000.0
4153,4153.0,7.757491049816446e+18,Urea N46 Fertilizer Granular Prilled Price 50kg bag,Nitrogen Fertilizer,Chemicals,"['$50.00/ton', '']",,,4.9,2739726.0
4154,4154.0,7.483388283557342e+18,Dinghao Urea Fertilizer N 46% Nitrogen,Nitrogen Fertilizer,Chemicals,360.0,20.0,tons,5.0,2000.0
4155,4155.0,7.483388283557342e+18,Dinghao Urea Fertilizer N 46% Nitrogen,Nitrogen Fertilizer,Chemicals,330.0,100.0,tons,5.0,2000.0
4156,4156.0,7.483388283557342e+18,Dinghao Urea Fertilizer N 46% Nitrogen,Nitrogen Fertilizer,Chemicals,295.0,300.0,tons,5.0,2000.0
4157,4157.0,8.172536683929553e+18,Agricultural Grade controlled release nitrogen rich organic fertilizer,Nitrogen Fertilizer,Chemicals,0.12,5000.0,kilograms,5.0,150000.0
4158,4158.0,8.172536683929553e+18,Agricultural Grade controlled release nitrogen rich organic fertilizer,Nitrogen Fertilizer,Chemicals,0.11,16000.0,kilograms,5.0,150000.0
4159,4159.0,8.172536683929553e+18,Agricultural Grade controlled release nitrogen rich organic fertilizer,Nitrogen Fertilizer,Chemicals,0.1,25000.0,kilograms,5.0,150000.0
4160,4160.0,6.814150614718492e+18,High quality wholesale white nitrogen urea fertilizer granular slow release urea fertilizer 46 0 0,Nitrogen Fertilizer,Chemicals,387.0,1.0,tons,5.0,8000.0
4161,4161.0,6.814150614718492e+18,High quality wholesale white nitrogen urea fertilizer granular slow release urea fertilizer 46 0 0,Nitrogen Fertilizer,Chemicals,378.0,100.0,tons,5.0,8000.0
4162,4162.0,-5.863770073001892e+18,Nitrogen Fertilizer Granular Ammonium Sulfate Ammonium Sulphate Crystal or Granular White Ammonium Sulfite 21 Price 3102210000,Nitrogen Fertilizer,Chemicals,"['$0.17/kilogram', '']",,,5.0,30000.0
4163,4163.0,2.983403619805892e+18,Industrial grade 46.4% ammonia content urea Bleaching auxiliaries and corrosion inhibitors Industrial grade urea for water treat,Nitrogen Fertilizer,Chemicals,,,,5.0,130000.0
4164,4164.0,5.130283282564549e+18,Granular N46 UREA 46% Nitrogen Fertilizer CAS No. 57-13-6,Nitrogen Fertilizer,Chemicals,"['$500.00/metric ton', '']",,,5.0,120000.0
4165,4165.0,7.978460849705946e+18,Urea 46,Nitrogen Fertilizer,Chemicals,,,,5.0,40000.0
4166,4166.0,-3.6586122254605143e+18,Granular Industry Grade Fertilizer 46% bulk ton of urea 46 Supplies CAS No 57-13-6 50kg bag,Nitrogen Fertilizer,Chemicals,400.0,20.0,tons,,300.0
4167,4167.0,-3.6586122254605143e+18,Granular Industry Grade Fertilizer 46% bulk ton of urea 46 Supplies CAS No 57-13-6 50kg bag,Nitrogen Fertilizer,Chemicals,395.0,50.0,tons,,300.0
